Filename	Segment	WC	WPS	Sixltr	Dic	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
296.McCain.2.12.98.docx	1.00	882.00	23.21	34.58	71.20	45.46	8.62	3.85	1.36	2.15	0.00	0.34	0.00	4.76	7.82	9.18	6.58	0.68	5.56	2.15	2.38	13.27	4.99	1.59	1.70	0.00	0.00	5.33	0.00	0.34	1.02	5.78	2.83	2.95	0.34	1.93	0.34	18.14	2.15	2.27	2.27	1.70	2.38	1.59	5.10	2.38	0.79	0.57	0.00	0.00	0.68	0.34	0.23	0.00	0.11	10.09	1.13	6.12	2.38	2.72	2.49	0.57	0.11	0.23	0.34	0.11	0.11	0.00	0.00	4.99	2.95	0.00	0.68	0.00	0.00	1.02	0.00	0.57	0.00	0.00	10.20
297.McCain.7.31.13.docx	1.00	1711.00	22.81	32.79	70.72	47.28	10.17	4.97	1.52	2.34	0.00	0.70	0.41	5.20	6.84	10.17	6.90	1.58	5.38	1.17	3.33	11.98	5.55	1.11	2.40	1.17	0.00	6.20	0.00	0.18	0.53	6.20	2.28	3.92	0.47	1.75	0.23	17.01	1.93	2.05	1.93	1.46	1.64	1.81	5.79	1.34	0.58	0.23	0.35	0.00	0.41	0.23	0.18	0.00	0.00	10.93	1.23	6.08	3.51	2.57	3.21	0.29	0.00	0.41	0.06	0.18	0.06	0.23	0.00	4.97	6.60	0.41	0.06	0.06	0.00	0.29	0.00	1.64	0.00	0.00	14.03
298.McCain.6.21.11.docx	1.00	1330.00	25.09	30.75	75.49	47.97	11.88	5.94	3.08	1.58	0.00	0.53	0.75	5.94	6.77	10.90	7.29	1.05	7.22	1.80	2.63	13.68	5.19	0.90	2.11	0.15	0.00	6.99	0.00	0.98	0.53	4.89	2.56	2.33	0.23	1.13	0.30	14.06	1.88	2.11	1.65	0.98	1.50	1.73	3.83	1.05	1.35	0.53	0.60	0.23	0.45	0.23	0.08	0.00	0.15	11.65	1.73	5.94	3.91	4.51	3.68	0.75	0.45	0.23	0.08	0.23	0.15	0.08	0.00	5.86	4.36	0.15	0.15	0.23	0.00	0.08	0.00	1.43	0.00	0.00	12.26
299.Kerry.6.21.11.docx	1.00	2733.00	20.55	27.26	76.40	50.64	11.93	6.66	2.34	2.74	0.18	0.77	0.62	5.27	7.87	13.10	8.20	2.20	7.83	1.06	2.93	12.99	4.57	1.32	1.83	0.37	0.00	8.45	0.04	0.18	0.91	5.56	3.22	2.31	0.26	1.39	0.37	16.28	2.38	1.79	1.79	1.65	1.39	1.02	5.31	1.90	1.02	0.22	0.62	0.18	0.59	0.29	0.22	0.04	0.04	12.81	2.45	6.29	3.81	2.12	3.00	0.29	0.29	0.44	0.07	0.70	0.07	0.07	0.00	5.38	5.56	0.26	0.18	0.22	0.00	0.37	0.00	0.95	0.00	0.04	12.95
3.Ashcroft.2.27.98.docx	1.00	527.00	15.97	30.17	68.88	43.64	6.45	3.98	0.38	2.09	0.00	1.52	0.00	2.47	9.30	8.54	6.83	1.14	5.50	0.57	1.52	13.66	4.17	1.52	1.52	0.19	0.00	5.69	0.00	0.00	0.95	8.73	4.93	3.80	0.57	2.28	0.57	11.20	0.57	1.33	0.95	1.90	0.95	0.38	4.55	1.90	2.28	0.57	0.38	1.14	0.19	0.00	0.19	0.00	0.00	10.25	0.95	6.07	2.85	4.36	3.98	0.00	0.38	0.57	0.57	0.57	0.19	0.00	0.00	6.64	6.07	0.57	0.00	0.57	0.00	0.57	0.00	3.42	0.00	0.00	17.84
30.Brownback.7.15.02.docx	1.00	2104.00	22.15	28.04	70.34	45.39	7.84	3.28	0.86	1.09	0.24	0.05	1.05	4.56	7.37	9.51	5.75	1.52	5.09	0.71	2.52	13.88	5.70	0.76	2.14	1.05	0.00	6.46	0.10	0.14	1.33	3.85	1.57	2.28	0.43	0.81	0.33	13.69	1.33	1.71	1.19	1.81	0.81	0.90	5.37	1.66	0.71	0.14	0.43	0.05	0.86	0.10	0.33	0.05	0.38	14.92	1.47	10.12	3.23	2.28	1.43	0.29	0.29	0.24	0.00	0.43	0.14	0.10	0.05	5.61	5.56	0.00	0.10	0.00	0.00	0.67	0.00	0.81	0.00	0.00	12.74
300.McCain.5.9.13.docx	1.00	1701.00	22.09	34.16	71.60	44.91	8.76	5.47	2.41	2.18	0.00	0.47	0.41	3.29	6.53	10.93	6.17	1.53	6.70	0.82	2.53	13.05	4.29	1.18	2.94	1.06	0.00	6.94	0.06	0.71	0.82	5.00	2.76	2.23	0.24	1.35	0.29	15.87	1.94	1.76	1.82	1.47	1.41	1.41	4.35	1.82	0.76	0.29	0.35	0.00	0.41	0.29	0.12	0.00	0.00	11.29	1.82	5.41	3.70	3.53	3.23	0.47	0.18	0.59	0.12	0.24	0.06	0.06	0.06	4.94	6.06	0.24	0.00	0.29	0.00	0.71	0.00	1.70	0.00	0.00	13.93
301.Levin.5.9.13.docx	1.00	1058.00	25.19	34.97	70.23	44.80	10.11	4.91	1.98	1.32	0.09	1.13	0.38	5.20	6.14	9.74	6.14	0.66	6.52	1.23	2.27	13.89	4.63	0.76	1.80	0.76	0.00	5.29	0.00	0.09	0.47	5.39	2.65	2.74	1.32	0.95	0.19	14.84	2.27	1.80	1.51	1.98	1.04	1.23	4.73	1.89	0.57	0.28	0.09	0.19	0.19	0.19	0.00	0.00	0.00	12.10	2.84	6.05	2.74	2.46	2.84	0.19	0.19	0.09	0.57	0.19	0.28	0.00	0.00	3.97	6.52	0.09	0.28	0.00	0.00	0.19	0.00	1.70	0.00	0.00	12.76
302.Menendez.5.9.13.docx	1.00	765.00	15.94	29.41	75.29	49.67	12.42	7.97	2.75	2.22	1.05	1.31	0.65	4.44	8.89	10.98	7.58	1.18	7.45	0.65	2.75	13.07	4.18	0.52	1.83	0.65	0.00	8.10	0.00	0.52	1.05	6.41	4.05	1.96	0.39	1.18	0.26	14.25	1.83	2.75	1.31	0.78	1.05	1.57	4.31	1.44	0.78	0.52	0.00	0.26	0.52	0.52	0.00	0.00	0.00	11.50	1.96	6.01	3.40	3.27	3.01	0.00	0.00	0.13	0.52	0.13	0.00	0.26	0.00	6.41	6.27	0.13	0.00	0.26	0.00	0.26	0.00	0.00	0.00	0.00	13.33
303.Graham.5.9.13.docx	1.00	1632.00	16.00	24.14	78.80	53.43	13.48	7.78	1.59	2.27	1.65	0.55	1.72	5.70	7.41	14.64	10.17	1.59	9.44	1.90	3.19	12.50	4.60	1.47	1.96	1.23	0.06	9.50	0.00	0.06	0.67	7.17	2.94	4.23	0.49	3.06	0.12	15.75	2.33	2.21	2.27	2.33	0.55	1.16	4.04	2.63	1.23	0.55	0.49	0.18	0.18	0.06	0.12	0.00	0.00	12.07	2.08	5.45	4.41	1.16	2.02	0.18	0.00	0.49	0.37	1.23	0.12	0.12	0.12	6.25	5.27	0.18	0.25	0.18	0.00	0.18	0.00	0.43	0.00	0.00	12.75
304.McCain.3.14.11.docx	1.00	2485.00	20.37	28.65	74.77	49.18	11.63	6.12	1.85	2.74	0.04	0.52	0.97	5.51	8.53	11.59	8.21	1.13	7.89	1.61	2.78	11.63	5.23	1.13	1.85	0.52	0.00	10.02	0.00	0.36	1.29	4.14	2.25	1.89	0.08	1.21	0.28	15.05	1.97	1.33	1.65	2.01	0.97	1.09	5.27	1.93	1.25	0.28	0.80	0.12	0.28	0.16	0.12	0.00	0.00	12.64	2.21	5.84	4.55	3.94	2.90	0.24	0.08	0.16	0.12	0.48	0.04	0.08	0.12	5.63	5.55	0.28	0.08	0.20	0.00	0.97	0.00	3.18	0.04	0.00	15.98
305.Lieberman.3.14.11.docx	1.00	2010.00	20.94	27.06	74.33	49.50	12.49	7.31	1.49	3.18	0.45	0.65	1.54	5.17	6.77	11.34	7.56	2.34	7.11	1.00	2.59	12.04	5.62	1.44	2.14	1.09	0.05	11.24	0.10	0.30	1.44	5.27	2.79	2.49	0.25	1.59	0.30	14.98	1.94	2.09	1.59	1.79	1.09	0.70	5.32	1.84	1.04	0.30	0.65	0.10	0.30	0.20	0.10	0.00	0.00	12.34	1.49	6.57	3.83	1.79	1.99	0.15	0.00	0.35	0.20	0.30	0.00	0.05	0.05	5.02	6.52	0.60	0.05	0.05	0.00	0.40	0.00	1.04	0.00	0.00	13.68
306.McCain.3.17.10.docx	1.00	895.00	21.83	33.18	73.18	46.15	10.95	5.36	2.23	1.23	0.00	0.22	1.68	5.59	6.48	9.16	5.59	1.23	5.03	1.45	3.13	13.07	5.36	0.89	2.46	0.22	0.11	9.50	0.00	0.34	3.13	6.70	5.59	1.12	0.45	0.56	0.00	15.08	0.45	1.90	1.90	1.45	1.79	1.34	4.69	1.56	1.79	0.45	1.34	0.00	0.45	0.34	0.11	0.00	0.00	9.50	0.67	5.36	3.13	2.68	2.46	0.34	0.34	0.56	0.45	0.00	0.00	0.11	0.11	4.92	4.80	0.22	0.00	0.00	0.00	0.00	0.00	1.90	0.00	0.00	11.84
307.McCain.10.28.03.docx	1.00	217.00	43.40	41.94	65.90	36.87	4.61	1.38	1.38	0.00	0.00	0.00	0.00	3.23	7.37	8.29	5.07	0.46	5.07	0.92	1.84	11.98	5.53	1.38	1.84	0.00	0.00	5.99	0.00	1.84	1.38	5.99	2.76	3.23	0.00	1.84	1.38	9.68	0.46	1.84	0.92	0.46	1.38	1.38	2.76	0.46	1.84	0.00	1.38	0.46	0.46	0.46	0.00	0.00	0.00	12.90	2.30	4.61	5.07	4.15	3.23	1.38	0.46	0.46	0.00	0.92	0.00	0.00	0.00	5.99	8.29	0.46	0.00	0.00	0.00	1.38	0.00	5.99	0.00	0.00	22.12
308.McCain.9.20.02.docx	1.00	1223.00	24.96	42.27	65.17	36.79	6.46	2.86	0.65	1.06	0.08	0.57	0.49	3.60	5.97	8.18	4.91	0.57	5.48	0.98	1.64	12.51	4.25	1.23	0.74	0.25	0.00	5.89	0.00	1.14	1.14	7.69	3.52	4.01	1.64	1.31	0.41	13.74	1.88	3.19	1.14	0.98	1.06	0.90	4.33	1.47	0.33	0.08	0.08	0.00	0.08	0.08	0.00	0.00	0.00	12.84	2.21	7.60	2.94	4.50	4.42	0.57	0.33	0.57	0.33	0.33	0.00	0.00	0.25	4.74	5.23	0.08	0.08	0.00	0.00	0.65	0.00	3.43	0.00	0.00	14.23
309.McCain.9.21.04.docx	1.00	928.00	14.97	37.28	70.37	41.27	6.68	3.34	0.75	0.32	0.00	1.08	1.19	3.34	8.19	7.33	5.60	1.08	3.99	1.62	2.26	12.07	5.17	1.29	1.83	0.43	0.00	6.57	0.11	0.00	2.37	5.93	2.16	3.77	1.08	1.40	0.65	12.82	1.19	3.02	1.51	0.86	0.65	1.62	3.34	2.05	1.08	0.32	0.22	0.43	0.54	0.22	0.22	0.00	0.11	12.61	2.69	5.93	3.77	4.20	3.99	0.65	0.22	0.86	0.00	0.22	0.11	0.00	0.22	7.22	4.74	0.00	0.00	0.00	0.00	0.32	0.00	3.45	0.00	0.00	15.73
31.Brownback.7.22.04.docx	1.00	1381.00	16.06	22.95	77.70	53.87	14.92	7.68	1.81	3.04	0.00	0.36	2.46	7.24	6.88	16.87	10.93	3.84	9.27	1.01	3.77	11.44	4.13	0.94	1.23	0.87	0.00	10.64	0.00	0.36	1.81	3.91	1.81	2.03	0.58	1.01	0.07	12.82	0.94	0.65	1.16	1.30	0.80	0.94	6.37	1.81	2.17	1.01	1.01	0.14	1.01	0.36	0.29	0.36	0.00	14.27	3.11	6.73	4.34	1.88	1.52	0.36	0.65	0.00	0.07	1.59	0.07	0.36	0.00	6.66	7.82	0.29	0.14	0.07	0.00	0.36	0.00	1.16	0.00	0.00	16.51
310.McCain.9.23.98.docx	1.00	1783.00	23.77	33.26	69.49	44.14	6.17	2.19	0.50	0.95	0.00	0.39	0.34	3.98	9.14	8.52	6.67	1.68	4.43	1.40	2.19	13.52	4.15	1.23	1.85	0.84	0.00	4.32	0.00	0.17	1.07	4.99	2.08	2.92	0.22	1.29	0.67	13.74	1.35	1.85	1.18	1.01	1.35	1.79	4.15	1.79	1.01	0.17	0.45	0.34	0.56	0.17	0.28	0.00	0.11	12.28	1.23	5.72	4.99	2.86	2.69	0.56	0.28	0.39	0.11	0.79	0.06	0.06	0.06	4.88	5.61	0.11	0.11	0.11	0.00	0.50	0.00	1.40	0.00	0.00	12.73
311.McConnell.3.28.11.docx	1.00	967.00	24.17	35.06	71.25	43.23	8.17	4.03	1.03	1.55	0.00	1.14	0.31	4.14	8.38	9.10	6.62	1.96	4.24	1.86	1.86	13.44	5.17	0.41	0.93	0.21	0.00	7.86	0.00	0.00	0.83	4.03	2.28	1.76	0.52	1.14	0.10	15.72	2.90	2.90	1.55	1.96	1.14	1.96	4.55	1.03	0.72	0.10	0.62	0.00	0.10	0.00	0.10	0.00	0.00	11.69	1.86	5.58	4.24	4.45	4.34	0.72	0.31	0.31	0.00	0.41	0.00	0.00	0.10	4.76	5.38	0.52	0.00	0.72	0.00	0.83	0.00	0.83	0.00	0.00	13.03
312.McConnell.9.10.13.docx	1.00	3309.00	21.63	29.19	75.16	49.83	10.82	5.11	1.39	2.12	0.18	0.94	0.48	5.71	7.68	10.49	7.28	1.66	6.68	0.97	4.02	12.78	5.83	1.69	2.18	0.66	0.06	6.23	0.00	0.03	0.24	6.17	2.75	3.38	0.79	1.90	0.24	16.02	2.06	2.09	1.57	2.87	1.57	1.18	3.84	2.69	0.88	0.39	0.27	0.21	0.42	0.27	0.12	0.00	0.03	12.09	1.48	6.47	3.87	2.78	3.48	0.33	0.12	0.30	0.18	0.42	0.12	0.15	0.06	4.87	5.95	0.21	0.15	0.18	0.00	0.27	0.00	1.30	0.00	0.00	12.93
313.McConnell.9.24.98.docx	1.00	1363.00	18.67	36.98	67.35	38.88	5.94	2.86	1.03	0.88	0.00	0.51	0.44	3.08	8.07	6.53	3.89	1.47	3.37	0.29	2.05	12.55	4.48	0.51	1.32	1.61	0.00	5.87	0.00	0.15	1.54	6.02	2.35	3.67	0.15	1.98	0.95	13.94	1.39	2.64	0.37	0.66	1.17	1.69	5.50	0.88	0.81	0.22	0.29	0.22	1.03	0.29	0.51	0.00	0.22	11.89	1.39	5.36	4.84	3.67	2.86	0.44	0.15	0.29	0.15	0.81	0.07	0.07	0.07	5.50	6.53	0.15	0.00	0.15	0.00	0.44	0.00	0.59	0.00	0.07	13.43
314.Miller.10.3.02.docx	1.00	429.00	14.79	17.72	80.65	55.71	18.65	13.05	9.09	0.47	1.63	0.00	1.86	5.59	8.16	13.75	8.39	4.43	6.76	0.47	3.26	8.39	5.36	1.40	3.50	0.70	0.00	8.86	0.93	0.23	0.23	5.13	2.10	3.03	0.47	2.56	0.00	15.15	2.56	0.70	1.63	2.80	1.63	0.70	3.03	2.33	1.40	0.93	0.47	0.00	1.40	0.70	0.47	0.23	0.00	9.79	1.17	4.20	4.66	1.17	0.93	1.40	1.86	0.23	0.00	1.63	0.00	0.00	0.00	6.53	5.59	0.00	0.00	0.23	0.00	0.23	0.00	0.47	0.00	0.00	13.05
315.Moran.4.17.12.docx	1.00	1104.00	16.73	38.22	67.39	37.23	5.53	2.08	0.27	1.00	0.00	0.45	0.36	3.44	7.07	10.69	6.34	1.36	5.16	1.81	1.99	9.78	4.08	0.91	2.99	1.00	0.00	4.98	0.00	0.00	0.36	7.07	2.54	4.53	1.00	2.54	0.54	13.68	1.27	2.63	2.26	1.27	1.45	1.27	3.71	1.18	1.54	0.18	0.63	0.18	0.00	0.00	0.00	0.00	0.00	13.59	1.81	5.89	5.71	4.62	3.17	0.18	0.09	1.45	0.18	0.36	0.00	0.09	0.00	7.34	5.16	0.00	0.00	0.09	0.00	0.36	0.00	1.99	0.00	0.00	14.95
316.Murkowski.3.19.99.docx	1.00	512.00	20.48	26.95	78.71	51.56	13.48	8.79	2.34	6.25	0.00	0.00	0.20	4.69	7.23	11.33	7.42	0.98	7.62	1.37	2.15	14.65	6.25	1.76	1.37	0.39	0.00	10.94	0.00	0.00	1.56	4.69	2.54	1.76	0.39	0.98	0.20	19.14	3.12	0.78	1.95	2.15	1.56	0.78	7.03	3.52	0.98	0.59	0.20	0.20	0.78	0.59	0.20	0.00	0.00	14.84	2.34	6.05	6.45	1.76	2.73	0.59	0.20	0.20	0.00	0.39	0.00	0.20	0.00	5.27	7.81	0.00	0.00	0.00	0.00	0.39	0.00	0.20	0.00	0.00	13.67
317.Bunning.3.19.99.docx	1.00	788.00	16.42	29.82	72.59	49.87	11.04	6.73	1.40	3.30	0.38	0.51	1.14	4.31	4.57	13.58	8.76	1.78	8.63	1.14	4.06	11.68	6.47	2.41	3.05	0.63	0.00	9.52	0.13	0.00	0.38	5.46	3.43	1.90	0.51	1.02	0.00	17.39	2.54	1.40	1.40	3.17	1.40	0.63	5.46	3.43	0.51	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	11.42	1.65	5.71	3.93	2.54	2.79	0.25	0.51	0.89	0.25	0.13	0.00	0.13	0.00	5.33	5.20	0.00	0.00	1.27	0.00	0.51	0.00	1.90	0.00	0.13	14.34
318.Murkowski.9.5.02.docx	1.00	1054.00	18.49	26.66	75.05	50.76	12.24	6.45	0.85	3.51	0.09	1.71	0.28	5.79	8.06	11.67	7.97	1.71	7.50	0.95	3.32	14.14	4.17	1.14	0.95	0.66	0.00	7.50	0.00	0.28	0.57	3.80	1.42	2.37	0.28	1.90	0.09	17.55	3.61	1.90	1.99	2.28	0.57	0.66	5.98	2.37	1.61	0.47	0.19	0.00	0.28	0.00	0.19	0.09	0.00	11.29	2.37	5.79	2.75	1.61	1.61	0.00	0.09	1.23	0.00	0.28	0.00	0.09	0.00	5.31	6.26	0.19	0.00	0.57	0.00	0.19	0.00	0.09	0.00	0.19	12.81
319.Byrd.9.5.02.docx	1.00	511.00	13.10	23.29	78.47	55.38	14.48	9.78	4.70	4.31	0.00	0.78	0.00	4.70	8.22	17.42	11.35	0.20	14.09	2.54	2.35	12.72	4.70	1.57	1.37	0.39	0.00	10.37	0.00	0.00	0.20	3.13	1.57	1.37	0.00	0.98	0.20	18.79	3.72	1.37	3.13	4.11	0.78	0.78	5.48	2.94	2.54	0.00	2.35	0.20	0.39	0.20	0.20	0.00	0.00	10.96	1.57	7.24	2.15	1.76	1.37	0.39	0.00	0.20	0.20	0.78	0.00	0.20	0.00	7.44	5.28	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	13.50
32.Brownback.6.10.03.docx	1.00	774.00	14.88	29.97	75.32	49.74	12.14	5.56	1.42	1.03	0.00	0.90	2.20	6.59	7.62	13.44	9.17	1.94	9.04	0.65	2.97	12.40	4.13	1.68	1.29	0.39	0.00	7.24	0.00	0.00	1.42	4.91	2.33	2.45	0.00	1.94	0.00	10.59	0.90	1.68	1.55	1.03	0.90	0.78	3.49	1.42	0.78	0.26	0.52	0.13	1.03	0.13	0.78	0.00	0.13	14.86	3.49	6.33	4.13	4.65	2.58	0.00	0.39	0.78	0.13	0.00	0.00	0.26	0.00	7.62	5.81	0.39	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	15.50
320.Murkowski.3.4.02.docx	1.00	1454.00	17.52	26.34	73.93	49.66	15.61	9.01	2.41	4.54	0.14	1.03	0.89	6.60	5.91	12.38	7.84	2.06	7.43	0.89	2.82	12.38	3.37	0.96	2.54	0.55	0.00	10.39	0.00	0.34	0.96	3.78	1.86	1.79	0.34	0.76	0.21	14.44	2.13	1.58	1.03	2.06	1.24	0.48	4.75	1.93	1.86	0.48	0.62	0.14	0.62	0.28	0.34	0.00	0.00	12.52	2.27	6.60	3.71	1.99	1.99	0.48	0.34	0.55	0.14	0.21	0.00	0.00	0.07	6.40	6.46	0.14	0.28	0.69	0.00	0.76	0.00	0.62	0.00	0.14	15.47
321.Murkowski.3.12.02.docx	1.00	2827.00	13.66	23.20	74.25	52.10	13.23	7.11	0.88	3.15	0.81	1.41	0.85	6.12	7.89	14.61	9.66	2.51	8.95	0.85	3.86	12.63	3.96	1.06	1.91	1.03	0.00	9.76	0.04	0.07	1.06	2.37	1.17	1.20	0.25	0.71	0.07	12.95	1.80	1.87	1.27	1.73	0.96	0.64	4.56	1.17	1.91	0.88	0.35	0.11	0.25	0.07	0.11	0.00	0.07	13.12	1.31	8.17	3.61	1.17	1.27	0.46	0.28	0.53	0.07	0.18	0.14	0.04	0.00	8.14	4.85	0.42	0.25	0.35	0.00	0.50	0.00	0.71	0.00	0.11	15.32
322.McCain.5.21.12.docx	1.00	262.00	23.82	26.72	75.19	51.91	12.98	6.87	4.20	1.53	0.00	0.38	0.76	6.11	7.25	12.21	7.63	1.53	7.63	1.91	3.82	9.54	4.96	2.67	3.44	1.53	0.00	4.58	0.00	0.38	0.00	4.96	3.44	1.53	0.76	0.38	0.00	19.47	3.44	2.29	1.53	3.44	1.15	0.00	6.87	2.29	0.76	0.00	0.38	0.38	0.00	0.00	0.00	0.00	0.00	9.92	2.29	5.73	1.53	5.73	7.25	0.76	0.38	0.38	0.00	0.38	0.00	0.00	0.00	4.20	5.73	0.38	0.38	0.00	0.00	1.15	0.00	1.53	0.00	0.00	13.36
323.Graham.5.21.12.docx	1.00	255.00	15.94	25.10	76.86	50.59	12.94	7.45	3.14	3.14	1.18	0.00	0.00	5.49	9.02	12.16	6.67	1.18	9.80	0.39	4.31	11.37	5.49	1.57	1.57	0.00	0.00	7.06	0.00	0.00	0.39	3.92	3.92	0.00	0.00	0.00	0.00	18.82	3.14	3.53	2.75	2.35	2.75	0.39	5.49	1.96	1.18	0.00	0.78	0.39	0.39	0.39	0.00	0.00	0.00	11.37	4.31	5.88	1.18	4.71	4.71	0.00	0.00	0.78	0.78	0.00	0.00	0.78	0.00	6.27	7.06	0.00	0.00	0.00	0.00	0.00	0.00	2.35	0.00	0.00	15.69
324.Reid.5.21.12.docx	1.00	162.00	18.00	30.25	80.25	50.62	17.28	8.64	3.70	3.09	0.00	1.23	0.62	8.64	5.56	13.58	9.26	3.09	8.64	1.23	3.70	11.11	3.70	0.00	1.85	0.00	0.00	7.41	0.00	0.00	0.00	5.56	4.94	0.62	0.00	0.62	0.00	17.90	6.17	1.23	2.47	1.85	1.23	0.62	3.70	1.23	2.47	0.62	1.23	1.23	0.00	0.00	0.00	0.00	0.00	12.35	1.23	6.17	4.94	4.32	6.17	0.62	0.00	1.85	0.00	0.00	0.00	0.00	0.00	6.17	3.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.26
325.Johnson.5.21.12.docx	1.00	202.00	22.44	37.62	68.32	40.10	12.38	4.95	3.47	0.99	0.00	0.00	0.50	7.43	7.43	6.44	2.48	0.50	5.45	0.50	1.98	10.89	3.47	0.00	1.98	0.00	0.00	3.96	0.00	0.99	0.50	5.94	4.46	1.49	0.50	0.99	0.00	12.38	0.50	1.49	0.00	0.00	2.48	0.99	6.93	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.37	2.97	4.95	5.94	4.46	5.45	0.00	0.99	2.97	0.00	0.00	0.00	0.00	0.00	4.95	5.94	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	11.88
326.Menendez.5.21.12.docx	1.00	739.00	36.95	36.54	66.71	41.27	7.98	2.84	1.08	0.81	0.00	0.14	0.81	5.14	7.58	7.58	3.65	1.08	3.65	0.81	1.49	14.88	4.74	0.81	2.03	0.00	0.00	4.47	0.14	0.00	0.00	4.47	2.98	1.49	0.41	0.68	0.27	15.70	1.35	1.76	0.68	1.49	2.57	1.35	5.41	1.22	0.68	0.27	0.00	0.14	0.14	0.14	0.00	0.00	0.00	11.37	1.35	7.17	2.84	5.14	2.44	0.00	0.00	1.49	0.14	0.68	0.00	0.00	0.14	3.65	5.01	0.27	0.54	0.00	0.00	0.41	0.00	0.81	0.00	0.41	11.10
327.Schumer.5.21.12.docx	1.00	327.00	17.21	26.91	75.84	51.38	12.23	7.65	2.45	3.36	0.00	0.61	1.22	4.59	7.95	13.15	10.09	1.22	8.26	1.83	3.06	12.54	5.20	1.22	2.45	0.31	0.00	7.65	0.31	0.61	0.31	5.20	3.06	2.14	0.00	1.53	0.00	18.65	1.22	2.45	1.83	1.83	1.53	2.75	5.50	2.14	1.53	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	10.40	3.06	5.81	2.75	3.06	3.06	0.61	0.31	0.92	0.31	0.00	0.00	0.61	0.00	5.81	5.20	0.00	0.00	0.00	0.00	0.31	0.00	0.61	0.00	0.00	11.93
328.Brown.5.21.12.docx	1.00	206.00	29.43	28.16	73.30	50.00	9.22	4.37	0.97	2.91	0.00	0.00	0.49	4.85	7.77	10.19	5.83	0.97	7.28	1.46	4.37	15.05	7.28	1.94	2.43	0.00	0.00	6.31	0.00	0.49	0.49	7.77	4.37	3.40	0.00	2.43	0.00	19.42	1.46	2.91	1.94	0.49	0.97	0.97	7.77	3.40	1.94	0.00	0.49	1.46	0.49	0.49	0.00	0.00	0.00	6.80	0.49	4.37	1.94	3.40	3.88	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	3.40	8.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.65
329.Lott.5.22.98.docx	1.00	1445.00	15.37	31.70	75.71	49.27	11.14	5.88	2.15	2.28	0.00	0.35	1.11	5.26	6.71	14.81	9.76	3.46	8.44	0.76	4.15	10.93	4.78	1.59	1.94	0.21	0.00	6.57	0.00	0.07	0.28	3.81	2.01	1.73	0.55	1.04	0.07	16.89	1.52	1.87	1.73	2.49	1.45	1.73	4.57	3.32	1.04	0.21	0.76	0.07	0.14	0.07	0.07	0.00	0.00	13.84	2.84	4.91	6.30	3.88	3.74	0.07	0.42	0.21	0.28	0.14	0.00	0.14	0.00	7.54	6.23	0.00	0.07	0.07	0.00	0.14	0.00	1.59	0.00	0.00	15.64
33.Brownback.3.1.05.docx	1.00	429.00	15.32	25.64	75.06	49.18	10.02	4.43	1.86	1.40	0.00	0.47	0.70	5.59	8.39	12.82	7.93	2.10	7.69	0.23	4.43	14.69	3.50	0.23	1.63	0.23	0.00	7.46	0.00	0.47	1.63	5.59	2.33	3.03	0.47	1.17	0.23	10.26	0.23	1.63	0.00	0.47	0.23	0.70	4.90	1.86	2.10	0.93	0.00	0.93	1.86	0.47	1.17	0.00	0.23	15.15	2.80	8.62	3.50	1.40	1.63	0.47	0.00	0.00	0.70	0.47	0.00	0.00	0.00	6.53	6.76	0.00	0.00	0.00	0.00	0.23	0.00	0.23	0.00	0.00	13.75
330.Brownback.5.22.98.docx	1.00	830.00	17.66	32.77	73.49	45.30	9.88	3.13	0.96	1.33	0.12	0.00	0.72	6.75	8.31	10.96	7.95	0.60	7.47	1.33	3.73	11.45	2.65	0.96	2.29	0.00	0.00	4.94	0.00	0.00	0.84	5.54	3.49	2.05	0.84	0.60	0.12	13.73	1.45	2.53	1.33	1.57	1.57	0.84	3.37	1.93	0.60	0.12	0.36	0.12	0.36	0.12	0.24	0.00	0.00	13.86	2.29	6.63	4.34	4.46	3.61	0.12	0.24	1.33	0.00	0.12	0.00	0.36	0.00	6.14	3.86	0.00	0.00	0.12	0.00	0.84	0.00	0.72	0.00	0.00	11.69
